,Persons,Males,Females,Number of households,Males- Literate,Females- Literate,Total Educated,Below Primary,Primary,Middle,Matric/Higher Secondary/Diploma,Graduate and Above,0 - 4 years,5 - 14 years,15 - 59 years,60 years and above (Incl. A.N.S.),Total workers,Main workers,Non-workers,Religeon#1 Population,Imp Town#2 Population,Imp Town#3 Population,Persons- literate
0,1583225.0,815152.0,768073.0,320588.0,480555.0,313928.0,794483.0,253685.0,250155.0,104847.0,140506.0,32699.0,176916.0,381035.0,911521.0,113753.0,605599.0,498186.0,977626.0,1223254.0,98528.0,68343.0,794483.0
1,2504244.0,1297404.0,1206840.0,426781.0,699080.0,338539.0,1037619.0,424367.0,308578.0,112479.0,153151.0,24897.0,326948.0,668902.0,1365463.0,142931.0,1092201.0,830579.0,1412043.0,2314123.0,83382.0,22815.0,1037619.0
2,1182709.0,612100.0,570609.0,222630.0,375588.0,223494.0,599082.0,215489.0,165823.0,69614.0,121119.0,21088.0,132514.0,276327.0,686947.0,86921.0,533078.0,395470.0,649631.0,1057013.0,53858.0,32191.0,599082.0
3,1837892.0,953842.0,884050.0,364447.0,698626.0,489598.0,1188224.0,345067.0,306412.0,160453.0,309309.0,56891.0,179056.0,399174.0,1114802.0,144860.0,828519.0,665080.0,1009373.0,1714171.0,65826.0,56240.0,1188224.0
4,2082531.0,1069554.0,1012977.0,399847.0,721203.0,450352.0,1171555.0,299309.0,296151.0,176084.0,332201.0,53757.0,230011.0,470303.0,1231509.0,150708.0,940437.0,662249.0,1142094.0,1946780.0,54135.0,29002.0,1171555.0
5,1334455.0,697999.0,636456.0,269440.0,522575.0,357259.0,879834.0,221042.0,214072.0,136174.0,231335.0,71259.0,130223.0,286936.0,830197.0,87099.0,554336.0,467413.0,780119.0,1269766.0,100008.0,55504.0,879834.0
6,5816519.0,3074556.0,2741963.0,1150588.0,2318295.0,1693845.0,4012140.0,816251.0,963479.0,602259.0,1113922.0,479990.0,531956.0,1210381.0,3680817.0,393365.0,2009365.0,1799126.0,3807154.0,4921747.0,113445.0,106684.0,4012140.0
7,1515148.0,787650.0,727498.0,277667.0,487094.0,294061.0,781155.0,260586.0,231369.0,119782.0,132242.0,29293.0,173263.0,359042.0,870590.0,112253.0,647609.0,512038.0,867539.0,1392451.0,70663.0,61752.0,781155.0
8,3169881.0,1642018.0,1527863.0,597990.0,1166122.0,867824.0,2033946.0,489497.0,561231.0,341580.0,492263.0,129543.0,297863.0,679812.0,1942470.0,249736.0,1244806.0,1076436.0,1925075.0,2841302.0,145719.0,104312.0,2033946.0
9,1904278.0,981320.0,922958.0,350105.0,638101.0,445595.0,1083696.0,307824.0,317584.0,178293.0,207926.0,57566.0,192652.0,422410.0,1139780.0,149436.0,734382.0,624057.0,1169896.0,1605941.0,39500.0,36479.0,1083696.0
10,536835.0,275821.0,261014.0,105893.0,184717.0,131455.0,316172.0,86630.0,91944.0,58461.0,63064.0,13007.0,54019.0,114022.0,325681.0,43113.0,215134.0,173594.0,321701.0,507176.0,38526.0,24199.0,316172.0
11,2448173.0,1252350.0,1195823.0,432884.0,833064.0,575814.0,1408878.0,396444.0,397552.0,245044.0,293642.0,60977.0,260017.0,556596.0,1447209.0,184351.0,1000842.0,785530.0,1447331.0,2165734.0,141357.0,63257.0,1408878.0
12,1393918.0,701593.0,692325.0,248677.0,456025.0,333953.0,789978.0,272031.0,255693.0,100584.0,133486.0,20031.0,136207.0,333411.0,800409.0,123891.0,600819.0,470043.0,793099.0,1307460.0,73774.0,32395.0,789978.0
13,2469630.0,1274920.0,1194710.0,426001.0,828080.0,540840.0,1368920.0,451513.0,447754.0,176531.0,217579.0,57987.0,276315.0,617608.0,1392303.0,183404.0,944559.0,781166.0,1525071.0,2264062.0,100194.0,70756.0,1368920.0
14,1856872.0,972000.0,884872.0,360808.0,717909.0,475495.0,1193404.0,323092.0,328052.0,163168.0,299294.0,71226.0,178990.0,392524.0,1150704.0,134654.0,784711.0,617669.0,1072161.0,1616127.0,80452.0,56548.0,1193404.0
15,2024216.0,1052823.0,971393.0,395493.0,769426.0,473937.0,1243363.0,351172.0,343682.0,180020.0,299712.0,56489.0,207619.0,433219.0,1231913.0,151465.0,908180.0,694400.0,1116036.0,1775214.0,43950.0,36101.0,1243363.0
16,2025277.0,1044937.0,980340.0,360862.0,659346.0,366489.0,1025835.0,302434.0,276113.0,156973.0,239821.0,37261.0,243351.0,489499.0,1147811.0,144616.0,976726.0,616885.0,1048551.0,1897034.0,41115.0,33369.0,1025835.0
17,1636433.0,824208.0,812225.0,244009.0,385340.0,202734.0,588074.0,194817.0,145165.0,87404.0,130333.0,20770.0,237608.0,444558.0,864462.0,89805.0,814590.0,496410.0,821843.0,1571017.0,25095.0,19202.0,588074.0
18,3641802.0,1897368.0,1744434.0,739276.0,1309347.0,918661.0,2228008.0,544745.0,532329.0,314118.0,596035.0,219863.0,343856.0,760663.0,2277521.0,259762.0,1518845.0,1202620.0,2122957.0,3258593.0,54952.0,35923.0,2228008.0
19,514404.0,263986.0,250418.0,104038.0,161092.0,98380.0,259472.0,88671.0,72778.0,39196.0,47023.0,8831.0,56690.0,121680.0,299481.0,36553.0,259116.0,176372.0,255288.0,482552.0,12703.0,4480.0,259472.0
20,1370656.0,713676.0,656980.0,282677.0,508240.0,367279.0,875519.0,245062.0,242665.0,125810.0,203903.0,49957.0,136360.0,298528.0,838899.0,96869.0,570693.0,469551.0,799963.0,1059796.0,67569.0,38778.0,875519.0
21,4995174.0,2722539.0,2272635.0,1027843.0,1914423.0,1291981.0,3206404.0,749869.0,897529.0,499495.0,847536.0,189593.0,488467.0,1040002.0,3201010.0,265695.0,2182509.0,1981266.0,2812665.0,4350795.0,2433835.0,51946.0,3206404.0
24,1410553.0,734799.0,675754.0,289159.0,489578.0,343679.0,833257.0,206715.0,200325.0,133866.0,225426.0,58659.0,145699.0,302177.0,870571.0,92106.0,650257.0,503333.0,760296.0,1300005.0,68679.0,25275.0,833257.0
25,62785.0,33114.0,29671.0,12253.0,22693.0,18156.0,40849.0,17793.0,11786.0,6611.0,3220.0,857.0,7856.0,16021.0,35359.0,3549.0,35165.0,27428.0,27620.0,50563.0,3120.0,2423.0,40849.0
26,65960.0,34562.0,31398.0,14053.0,26969.0,23627.0,50596.0,19384.0,14227.0,9422.0,5028.0,1351.0,7427.0,15908.0,38920.0,3705.0,35510.0,27441.0,30450.0,59098.0,7715.0,6472.0,50596.0
27,325676.0,166877.0,158799.0,64753.0,138783.0,130916.0,269699.0,80883.0,67374.0,58941.0,43311.0,16154.0,32742.0,71382.0,203257.0,18295.0,162961.0,125328.0,162715.0,303893.0,10966.0,5034.0,269699.0
28,108392.0,55756.0,52636.0,22059.0,43231.0,38805.0,82036.0,36061.0,23377.0,11824.0,7102.0,2051.0,12805.0,27132.0,61919.0,6536.0,68134.0,49658.0,40258.0,105061.0,10954.0,2403.0,82036.0
29,53861.0,27380.0,26481.0,10116.0,21906.0,20676.0,42582.0,17545.0,12300.0,7393.0,3588.0,1124.0,6354.0,13485.0,30492.0,3530.0,32523.0,24783.0,21338.0,52495.0,5507.0,3275.0,42582.0
30,137223.0,71402.0,65821.0,27889.0,52159.0,43938.0,96097.0,37039.0,25687.0,16973.0,11926.0,3025.0,16274.0,32498.0,80717.0,7734.0,71792.0,60870.0,65431.0,109204.0,7138.0,3681.0,96097.0
43,2754756.0,1397407.0,1357349.0,633033.0,1047763.0,817944.0,1865707.0,246806.0,471224.0,361514.0,568109.0,147823.0,231935.0,516448.0,1795682.0,210691.0,1037097.0,850994.0,1717659.0,2476438.0,229403.0,212281.0,1865707.0
45,2877468.0,1457242.0,1420226.0,653241.0,1088943.0,863255.0,1952198.0,305858.0,517245.0,360999.0,435005.0,119364.0,236095.0,546963.0,1850102.0,244308.0,1144929.0,916295.0,1732539.0,2583590.0,146287.0,144623.0,1952198.0
46,3477317.0,1741083.0,1736234.0,756365.0,1245076.0,958476.0,2203552.0,389836.0,719830.0,445813.0,509488.0,85081.0,303706.0,715737.0,2145484.0,312390.0,1427180.0,1172645.0,2050137.0,3016962.0,99624.0,91452.0,2203552.0
47,2856300.0,1473597.0,1382703.0,638305.0,906943.0,609278.0,1516221.0,322248.0,501096.0,244353.0,344470.0,61860.0,273367.0,620592.0,1733596.0,228745.0,1413250.0,1188366.0,1443050.0,2690698.0,64587.0,64496.0,1516221.0
48,2186125.0,1095859.0,1090266.0,489055.0,761403.0,535748.0,1297151.0,219384.0,377565.0,202301.0,201644.0,22578.0,184509.0,447805.0,1339425.0,214386.0,1064783.0,829944.0,1121342.0,2041854.0,60815.0,35201.0,1297151.0
49,2960373.0,1492442.0,1467931.0,635210.0,977374.0,673154.0,1650528.0,338585.0,574962.0,304065.0,327322.0,46718.0,266073.0,620406.0,1807864.0,266030.0,1445177.0,1125229.0,1515196.0,2726949.0,67737.0,36793.0,1650528.0
50,3016346.0,1563633.0,1452713.0,736562.0,1021772.0,712670.0,1734442.0,310903.0,553461.0,288840.0,420270.0,105892.0,243789.0,563159.0,1926719.0,282679.0,1454645.0,1279846.0,1561701.0,2883909.0,57519.0,53633.0,1734442.0
51,1493462.0,759551.0,733911.0,394378.0,526412.0,377390.0,903802.0,160791.0,280134.0,139098.0,222932.0,53738.0,105782.0,244481.0,968477.0,174722.0,842640.0,770940.0,650822.0,1451966.0,65868.0,53055.0,903802.0
52,2581500.0,1309278.0,1272222.0,698405.0,887907.0,634048.0,1521955.0,289684.0,506636.0,245916.0,336318.0,69460.0,174934.0,402116.0,1709153.0,295297.0,1434405.0,1317991.0,1147095.0,2443644.0,72703.0,64984.0,1521955.0
53,762141.0,378351.0,383790.0,182682.0,296573.0,244526.0,541099.0,84574.0,146567.0,99968.0,167087.0,32785.0,60427.0,138626.0,510190.0,52898.0,343385.0,310064.0,418756.0,599047.0,50196.0,43096.0,541099.0
54,4271856.0,2176031.0,2095825.0,1095354.0,1648814.0,1296464.0,2945278.0,388483.0,646369.0,379972.0,533674.0,118923.0,310882.0,671262.0,2851408.0,438304.0,1977612.0,1828629.0,2294244.0,3847969.0,344543.0,95107.0,2945278.0
55,1923014.0,968137.0,954877.0,465179.0,681698.0,500048.0,1181746.0,216427.0,392140.0,219830.0,235152.0,45680.0,154855.0,350665.0,1229561.0,187933.0,973332.0,841893.0,949682.0,1684808.0,67231.0,32969.0,1181746.0
56,935686.0,465538.0,470148.0,237716.0,328103.0,238625.0,566728.0,107892.0,183620.0,98317.0,129551.0,28348.0,73625.0,157812.0,606188.0,98061.0,496464.0,445450.0,439222.0,883584.0,45437.0,31592.0,566728.0
57,2418366.0,1208534.0,1209832.0,569487.0,926354.0,747124.0,1673478.0,252645.0,465480.0,310766.0,471671.0,130165.0,192160.0,436087.0,1564062.0,226057.0,1064521.0,927788.0,1353845.0,2040968.0,35770.0,35428.0,1673478.0
58,493646.0,246141.0,247505.0,121176.0,167406.0,118791.0,286197.0,57450.0,92945.0,51152.0,61172.0,11449.0,43517.0,96245.0,307795.0,46089.0,265707.0,222600.0,227939.0,460058.0,11695.0,11126.0,286197.0
59,695524.0,346763.0,348761.0,165569.0,232385.0,156220.0,388605.0,77585.0,126949.0,69827.0,83915.0,14700.0,64099.0,135306.0,431364.0,64755.0,345891.0,251606.0,349633.0,650988.0,27822.0,11320.0,388605.0
60,2285395.0,1150908.0,1134487.0,511400.0,820726.0,599762.0,1420488.0,231057.0,429640.0,265802.0,342720.0,66697.0,204146.0,450959.0,1442112.0,188178.0,973066.0,729764.0,1312329.0,2105292.0,127552.0,60164.0,1420488.0
61,1488839.0,739074.0,749765.0,343613.0,548142.0,448438.0,996580.0,157430.0,301142.0,183516.0,182133.0,28731.0,129910.0,289942.0,927225.0,141762.0,586734.0,468754.0,902105.0,1328144.0,84505.0,32228.0,996580.0
62,1169474.0,580784.0,588690.0,275395.0,435421.0,352881.0,788302.0,125555.0,257964.0,160095.0,164666.0,21672.0,99565.0,221177.0,747013.0,101719.0,491003.0,386956.0,678471.0,1052373.0,56341.0,22995.0,788302.0
63,2216138.0,1096638.0,1119500.0,501890.0,814354.0,661902.0,1476256.0,192810.0,366755.0,239997.0,251526.0,48964.0,185494.0,411848.0,1420923.0,197873.0,897123.0,750032.0,1319015.0,1925677.0,139954.0,65533.0,1476256.0
64,1459601.0,724300.0,735301.0,311567.0,520281.0,387095.0,907376.0,160851.0,274368.0,150638.0,160456.0,23817.0,133540.0,281062.0,919007.0,125992.0,678289.0,530282.0,781312.0,1294101.0,34134.0,17607.0,907376.0
65,1155356.0,566947.0,588409.0,267888.0,414755.0,323245.0,738000.0,114524.0,234589.0,150263.0,165137.0,36606.0,93911.0,216856.0,721268.0,123321.0,513502.0,408015.0,641854.0,1026580.0,40497.0,40220.0,738000.0
66,2578201.0,1303363.0,1274838.0,613475.0,991010.0,785644.0,1776654.0,239962.0,461505.0,291362.0,347664.0,82913.0,208330.0,469338.0,1643056.0,257477.0,1088543.0,949545.0,1489658.0,2351019.0,53006.0,43631.0,1776654.0
67,1093950.0,552986.0,540964.0,272033.0,398150.0,294647.0,692797.0,106682.0,167050.0,101583.0,96051.0,16747.0,88642.0,210185.0,688209.0,106914.0,520280.0,473708.0,573670.0,1011456.0,73410.0,58891.0,692797.0
68,1751301.0,870376.0,880925.0,447889.0,641062.0,495512.0,1136574.0,195093.0,337849.0,163100.0,178755.0,33822.0,148593.0,328820.0,1109907.0,163981.0,881803.0,802521.0,869498.0,1637939.0,84029.0,73183.0,1136574.0
69,1187604.0,583376.0,604228.0,266200.0,421041.0,336303.0,757344.0,146470.0,266602.0,141011.0,147902.0,27178.0,106318.0,242234.0,732834.0,106218.0,520573.0,433443.0,667031.0,928090.0,62050.0,37968.0,757344.0
70,1572273.0,766823.0,805450.0,382260.0,593868.0,537538.0,1131406.0,188588.0,363353.0,195377.0,189290.0,44251.0,127967.0,303914.0,978661.0,161731.0,678811.0,588596.0,893462.0,1235498.0,87450.0,32664.0,1131406.0
71,2723988.0,1333939.0,1390049.0,661944.0,997278.0,831786.0,1829064.0,328745.0,626456.0,324891.0,314809.0,61913.0,222302.0,519540.0,1711341.0,270805.0,1281117.0,1120752.0,1442871.0,2172815.0,75612.0,63432.0,1829064.0
72,1676034.0,832269.0,843765.0,376499.0,668667.0,639655.0,1308322.0,203021.0,338217.0,206633.0,332651.0,68484.0,130633.0,287833.0,1089659.0,167909.0,548056.0,454378.0,1127978.0,859307.0,34425.0,23787.0,1308322.0
92,1169780.0,614816.0,554964.0,158901.0,297267.0,149808.0,447075.0,90604.0,97012.0,96009.0,106243.0,25681.0,118221.0,327845.0,646955.0,76759.0,371521.0,270992.0,798259.0,1141162.0,52852.0,25795.0,447075.0
93,1202447.0,649491.0,552956.0,168232.0,405708.0,235559.0,641267.0,89649.0,101964.0,115438.0,220417.0,76539.0,78478.0,291156.0,755683.0,77130.0,384669.0,330195.0,817778.0,1138175.0,18923.0,13721.0,641267.0
94,629309.0,326050.0,303259.0,86489.0,148386.0,77781.0,226167.0,47633.0,49071.0,43950.0,52789.0,12608.0,60606.0,184958.0,342480.0,41265.0,225992.0,152980.0,403317.0,617212.0,7374.0,6295.0,226167.0
95,652607.0,335544.0,317063.0,92738.0,178170.0,103348.0,281518.0,54273.0,57661.0,53728.0,75934.0,17608.0,51519.0,181917.0,375871.0,43300.0,212599.0,151135.0,440008.0,637008.0,14229.0,12246.0,281518.0
96,1172434.0,610007.0,562427.0,160395.0,299910.0,163287.0,463197.0,90591.0,97284.0,97638.0,110811.0,25804.0,111529.0,332187.0,649843.0,78875.0,394988.0,261678.0,777446.0,1154780.0,19794.0,17237.0,463197.0
99,691929.0,363526.0,328403.0,109500.0,193834.0,80591.0,274425.0,63657.0,62058.0,63344.0,62773.0,9365.0,78676.0,193479.0,371881.0,47893.0,318280.0,194309.0,373649.0,400765.0,11320.0,10516.0,274425.0
100,743509.0,399686.0,343823.0,122462.0,225888.0,117541.0,343429.0,70678.0,90460.0,77607.0,76342.0,14762.0,82529.0,190144.0,418530.0,52306.0,366430.0,245387.0,377079.0,542593.0,8083.0,7973.0,343429.0
102,483284.0,257336.0,225948.0,81116.0,150444.0,83784.0,234228.0,44306.0,60684.0,66255.0,47476.0,8237.0,52990.0,128801.0,266269.0,35224.0,218212.0,118413.0,265072.0,291067.0,4512.0,4088.0,234228.0
103,1588772.0,850302.0,738470.0,304100.0,625605.0,444969.0,1070574.0,151313.0,220259.0,261039.0,312206.0,104813.0,134773.0,343463.0,976467.0,134069.0,528331.0,434430.0,1060441.0,1366711.0,33581.0,28791.0,1070574.0
104,550084.0,289391.0,260693.0,96393.0,185654.0,121716.0,307370.0,56273.0,78668.0,77174.0,74150.0,14199.0,55604.0,132178.0,316216.0,46086.0,205422.0,161823.0,344662.0,493966.0,8437.0,7075.0,307370.0
109,295013.0,152016.0,142997.0,55558.0,105663.0,55498.0,161161.0,40355.0,40229.0,33196.0,30629.0,12283.0,33233.0,76490.0,163817.0,21473.0,135904.0,114842.0,159109.0,290201.0,6095.0,605.0,161161.0
110,370359.0,183745.0,186614.0,76121.0,138934.0,98420.0,237354.0,51642.0,66405.0,49191.0,45880.0,16250.0,37744.0,92976.0,204492.0,35147.0,164729.0,96900.0,205630.0,365396.0,13204.0,7303.0,237354.0
112,604747.0,295168.0,309579.0,117754.0,208251.0,129565.0,337816.0,86479.0,86609.0,65227.0,71619.0,23069.0,66858.0,156841.0,328135.0,52913.0,264715.0,181205.0,340032.0,596769.0,11444.0,7880.0,337816.0
113,1282143.0,679583.0,602560.0,239975.0,505379.0,371062.0,876441.0,153390.0,177169.0,149514.0,241917.0,137075.0,116176.0,296033.0,775669.0,94265.0,400475.0,336504.0,881668.0,1086094.0,59540.0,53675.0,876441.0
114,697078.0,331061.0,366017.0,149987.0,253270.0,208405.0,461675.0,93020.0,117782.0,96994.0,112562.0,35643.0,70169.0,166780.0,385698.0,74431.0,269871.0,171647.0,427207.0,673471.0,24743.0,19658.0,461675.0
115,462289.0,227615.0,234674.0,98514.0,170872.0,125490.0,296362.0,68019.0,82525.0,65813.0,58872.0,17190.0,49049.0,114126.0,256621.0,42493.0,198709.0,124062.0,263580.0,456277.0,6324.0,4806.0,296362.0
117,630567.0,293848.0,336719.0,131052.0,217169.0,175471.0,392640.0,90912.0,112370.0,85177.0,75309.0,21832.0,67755.0,160994.0,337070.0,64748.0,292182.0,204649.0,338385.0,621203.0,19055.0,3092.0,392640.0
118,224542.0,111084.0,113458.0,43902.0,78925.0,51022.0,129947.0,35900.0,39247.0,25803.0,21073.0,6311.0,27673.0,60021.0,119959.0,16889.0,90208.0,56165.0,134334.0,216646.0,8179.0,5829.0,129947.0
119,762909.0,400254.0,362655.0,142113.0,294161.0,214570.0,508731.0,105127.0,123772.0,93046.0,121368.0,57934.0,77157.0,188670.0,445558.0,51524.0,278947.0,220995.0,483962.0,655290.0,46205.0,38630.0,508731.0
120,1235614.0,649484.0,586130.0,208076.0,402308.0,256857.0,659165.0,175226.0,168433.0,116119.0,130102.0,49692.0,146913.0,341878.0,670347.0,76476.0,392156.0,300141.0,843458.0,832811.0,88676.0,38937.0,659165.0
127,1789423.0,955378.0,834045.0,303107.0,599877.0,365568.0,965445.0,282038.0,272986.0,159919.0,166798.0,46110.0,201479.0,462632.0,1009321.0,115991.0,719792.0,552559.0,1069631.0,1299812.0,58119.0,29565.0,965445.0
